_tid_,attribute
2413,birthyear
2413,season
2414,season
2416,season
2417,birthplace
2417,season
2418,team
2419,season
2420,season
2422,team
2423,season
2424,team
2425,season
2426,birthyear
2426,season
2427,season
2428,team
2432,city
2435,team
2436,stadium
2438,team
2439,position
2439,team
2440,season
2441,season
2444,team
2448,team
2449,birthplace
2450,birthyear
2450,season
2451,team
2452,birthyear
2452,season
2453,birthplace
2453,season
2454,birthplace
2456,manager
2456,stadium
2456,birthplace
2457,team
2458,birthplace
2458,stadium
2459,season
2461,city
2462,position
2462,team
2463,city
2465,season
2466,team
2468,birthplace
2468,season
2469,birthyear
2470,team
2472,season
2473,season
2474,birthplace
2475,manager
2475,position
2475,stadium
2478,team
2479,team
2481,birthyear
2481,season
2482,position
2482,stadium
2482,manager
2483,team
2483,position
2484,birthplace
2484,city
2488,team
2489,birthyear
2489,stadium
2490,team
2492,birthplace
2494,city
2495,team
2499,birthplace
2500,city
2503,season
2505,season
2507,birthplace
2509,stadium
2510,team
2511,season
2512,city
2513,manager
2513,birthplace
2513,stadium
2514,team
2517,team
2518,birthplace
2518,season
2519,season
2520,birthyear
2520,team
2521,city
2522,position
2522,team
2523,team
2524,team
2525,birthyear
2525,team
2526,city
2527,team
2528,season
2531,season
2532,birthplace
2533,team
2534,team
2535,birthyear
2535,stadium
2539,team
2540,birthplace
2544,city
2545,team
2546,team
2547,team
2548,birthplace
2550,birthplace
2550,season
2551,position
2551,team
2554,team
2555,birthplace
2557,stadium
2557,manager
2558,position
2558,team
2559,birthyear
2559,team
2561,birthplace
2562,team
2563,birthplace
2565,team
2566,team
2569,season
2571,birthyear
2573,position
2573,team
2574,city
2576,team
2577,season
2578,manager
2578,stadium
2581,season
2582,position
2583,season
2585,birthplace
2587,team
2588,team
2588,birthyear
2589,birthplace
2590,season
2590,birthyear
2591,birthyear
2591,season
2594,stadium
2596,position
2597,team
2599,birthplace
2601,manager
2601,stadium
2602,birthyear
2603,birthplace
2604,stadium
2605,position
2605,stadium
2606,birthyear
2606,season
2608,city
2610,season
2611,birthyear
2611,season
2612,birthyear
2613,birthplace
2614,birthyear
2616,position
2616,team
2617,position
2618,position
2618,team
2619,team
2620,position
2621,season
2621,birthplace
2622,position
2622,team
2623,team
2624,birthplace
2624,stadium
2624,manager
2625,season
2626,team
2626,position
2627,birthyear
2628,birthplace
2629,birthplace
2629,season
2630,birthyear
2630,season
2634,season
2635,season
2635,birthyear
2636,team
2637,team
2638,city
2640,stadium
2640,manager
2641,city
2643,position
2645,birthyear
2645,season
2646,stadium
2646,birthyear
2647,team
2648,team
2649,position
2649,city
2650,team
2651,season
2652,position
2652,team
2653,team
2654,team
2657,position
2658,season
2659,birthyear
2659,city
2660,position
2660,stadium
2660,manager
2661,birthplace
2662,team
2662,position
2663,season
2665,position
2666,team
2667,team
2669,birthplace
2669,season
2670,team
2671,position
2671,team
2673,position
2673,team
2674,city
2675,team
2676,team
2679,city
2680,season
2680,birthyear
2681,season
2682,team
2683,team
2686,city
2689,season
2690,team
2691,team
2692,position
2692,team
2693,season
2694,city
2696,stadium
2696,manager
2699,team
2700,team
2701,birthplace
2702,team
2703,city
2704,season
2705,team
2706,season
2707,position
2707,stadium
2709,birthyear
2709,city
2715,birthyear
2715,team
2716,team
2718,season
2719,team
2720,season
2721,position
2722,city
2723,season
2724,team
2725,birthyear
2726,birthplace
2727,birthyear
2730,season
2730,birthyear
2731,season
2732,season
2734,birthyear
2734,season
2735,birthplace
2735,season
2736,birthyear
2736,season
2737,team
2738,season
2739,team
2742,position
2742,team
2743,stadium
2744,city
2747,team
2748,season
2749,birthyear
2750,city
2753,season
2754,stadium
2755,season
2758,season
2759,position
2759,stadium
2759,manager
2760,season
2762,stadium
2763,team
2764,birthplace
2767,birthplace
2767,season
2768,birthplace
2769,city
2771,team
2772,team
2773,position
2773,city
2774,stadium
2774,manager
2774,birthplace
2776,team
2777,season
2778,birthyear
2778,stadium
2783,position
2784,team
2786,season
2787,season
2789,season
2790,season
2791,season
2794,team
2795,birthyear
2795,season
2796,city
2798,season
2799,city
2800,city
2801,season
2802,stadium
2803,birthyear
2803,season
2804,birthplace
2805,season
2807,stadium
2807,manager
2810,city
2811,season
2811,birthyear
2812,position
2812,team
2813,team
2814,position
2814,stadium
2814,manager
2816,position
2816,team
2817,birthyear
2817,team
2819,team
2820,birthyear
2821,season
2822,season
2823,birthplace
2824,city
2825,season
2827,position
2827,team
2830,season
2831,manager
2831,stadium
2832,position
2833,birthplace
2833,stadium
2833,manager
2834,season
2835,season
2837,stadium
2838,stadium
2840,season
2843,season
2844,birthplace
2844,stadium
2844,manager
2845,team
2846,birthyear
2846,stadium
2847,birthplace
2848,team
2849,season
2851,stadium
2852,birthyear
2855,team
2856,season
2857,team
2858,team
2859,season
2863,season
2864,manager
2864,birthplace
2864,stadium
2867,birthplace
2868,team
2869,stadium
2870,birthyear
2870,stadium
2871,birthyear
2871,season
2872,position
2873,city
2875,city
2879,city
2880,city
2882,position
2882,stadium
2883,birthplace
2884,season
2885,season
2885,birthyear
2886,season
2887,birthyear
2887,stadium
2888,birthyear
2888,season
2889,position
2890,season
2891,team
2892,city
2893,birthyear
2894,birthyear
2894,season
2896,position
2896,team
2897,position
2897,team
2898,season
2898,birthyear
2899,season
2900,city
2902,team
2906,birthyear
2906,season
2908,birthplace
2909,season
2910,birthyear
2910,team
2911,team
2912,manager
2912,stadium
2913,stadium
2913,manager
2914,city
2917,season
2918,city
2919,team
2920,season
2921,birthplace
2922,season
2922,birthplace
2923,stadium
2923,manager
2924,birthplace
2925,birthplace
2925,season
2926,season
2927,team
2930,season
2931,team
2931,birthyear
2932,position
2933,team
2934,birthyear
2934,season
2935,birthyear
2936,season
2937,position
2937,team
2938,birthplace
2939,team
2939,position
2940,stadium
2942,position
2942,stadium
2943,season
2946,team
2947,birthplace
2947,stadium
2947,manager
2948,team
2948,position
2950,city
2951,team
2952,birthplace
2952,stadium
2952,manager
2953,position
2953,team
2954,season
2954,birthyear
2957,team
2960,position
2960,team
2961,birthyear
2961,team
2962,birthplace
2963,manager
2963,stadium
2964,season
2965,position
2965,team
2966,position
2966,team
2967,team
2968,team
2969,stadium
2969,manager
2969,position
2970,season
2970,birthyear
2972,team
2973,birthplace
2974,stadium
2974,manager
2975,position
2975,team
2976,position
2976,team
2978,team
2978,position
2979,birthyear
2983,team
2985,season
2986,season
2987,team
2988,city
2989,stadium
2989,manager
2990,city
2991,birthyear
2991,season
2995,season
2996,city
2997,team
2998,season
2999,birthplace
3000,season
3001,team
3001,position
3002,stadium
3003,birthyear
3003,team
3004,season
3005,team
3006,position
3006,stadium
3008,position
3008,team
3009,season
3010,stadium
3011,birthplace
3012,birthplace
3013,city
3014,birthyear
3015,team
3016,season
3017,position
3018,season
3022,season
3023,season
3024,birthplace
3026,stadium
3026,manager
3029,birthplace
3030,city
3031,season
3032,season
3033,team
3033,position
3035,birthyear
3035,season
3036,team
3037,team
3038,position
3038,team
3039,position
3039,team
3040,position
3041,team
3042,birthyear
3042,team
3043,position
3043,team
3045,birthyear
3045,stadium
3047,birthyear
3047,team
3048,city
3050,birthplace
3051,birthplace
3052,position
3052,team
3053,season
3054,city
3055,stadium
3055,manager
3056,season
3057,team
3057,position
3058,birthplace
3058,season
3059,team
3060,birthplace
3062,season
3064,birthplace
3065,team
3066,team
3066,position
3067,season
3069,birthplace
3070,birthplace
3070,stadium
3073,season
3074,season
3075,team
3078,season
3078,birthyear
3080,birthyear
3080,team
3082,birthplace
3084,stadium
3084,manager
3085,city
3086,team
3087,city
3088,team
3088,birthyear
3090,season
3091,team
3093,team
3096,birthplace
3097,birthyear
3097,team
3098,season
3099,position
3100,season
3101,birthyear
3101,season
3102,season
3104,birthplace
3104,stadium
3104,manager
3105,birthyear
3107,team
3108,stadium
3109,season
3110,birthyear
3110,team
3112,birthyear
3112,season
3113,team
3114,birthyear
3114,season
3115,team
3116,team
3116,position
3117,team
3118,season
3119,team
3120,birthyear
3120,season
3122,position
3123,season
3125,team
3126,city
3129,position
3130,team
3131,birthyear
3131,team
3132,stadium
3132,manager
3133,birthplace
3133,season
3134,birthyear
3135,birthplace
3136,birthplace
3137,birthplace
3137,season
3138,birthplace
3140,birthplace
3141,birthplace
3141,stadium
3141,manager
3143,stadium
3143,manager
3143,birthplace
3144,season
3145,team
3146,team
3147,birthyear
3148,position
3148,team
3149,season
3149,birthyear
3150,position
3152,city
3153,city
3154,birthplace
3155,birthyear
3155,team
3157,position
3160,birthyear
3161,team
3161,position
3164,team
3164,birthyear
3165,season
3167,birthyear
3167,stadium
3168,team
3170,season
3171,team
3172,city
3174,season
3175,birthplace
3177,birthyear
3177,team
3178,stadium
3178,manager
3179,season
3180,season
3181,position
3182,position
3185,team
3185,birthyear
3186,team
3187,city
3188,birthyear
3188,team
3189,city
3190,city
3191,season
3194,team
3195,team
3195,position
3196,season
3197,team
3198,team
3199,season
3201,season
3202,city
3203,city
3204,team
3205,season
3205,birthyear
3208,birthyear
3208,team
3210,season
3211,team
3212,season
3214,season
3215,season
3215,birthyear
3217,stadium
3218,team
3219,birthplace
3225,season
3227,position
3227,team
3228,team
3228,position
3229,stadium
3230,team
3231,birthplace
3232,season
3233,season
3234,stadium
3238,birthyear
3238,season
3239,position
3239,team
3241,season
3241,birthplace
3242,position
3242,city
3243,position
3243,city
3245,birthyear
3246,position
3248,season
3250,season
3251,team
3252,birthplace
3253,team
3255,team
3258,team
3259,city
3260,stadium
3262,position
3262,team
3263,birthplace
3264,season
3265,stadium
3265,manager
3266,city
3267,birthplace
3267,season
3268,season
3270,season
3271,team
3272,birthplace
3275,team
3275,position
3276,birthplace
3277,birthplace
3278,team
3280,position
3281,position
3282,position
3282,team
3283,team
3284,team
3284,birthyear
3285,team
3286,team
3287,birthplace
3287,stadium
3287,manager
3288,team
3289,team
3291,birthplace
3292,manager
3292,stadium
3292,position
3294,season
3295,birthplace
3297,position
3297,team
3298,birthyear
3298,team
3300,city
3301,manager
3301,stadium
3302,team
3303,season
3305,city
3306,season
3307,position
3308,position
3310,season
3311,birthplace
3312,team
3313,team
3314,team
3315,birthplace
3315,city
3316,city
3317,season
3319,city
3320,team
3320,birthyear
3321,position
3322,team
3324,season
3325,birthplace
3326,city
3328,season
3329,season
3333,stadium
3333,manager
3334,birthplace
3335,season
3340,season
3341,season
3342,position
3344,birthyear
3345,season
3346,season
3347,team
3347,position
3348,birthyear
3349,birthplace
3351,team
3352,team
3353,position
3353,team
3354,season
3355,season
3357,season
3357,birthyear
3359,birthyear
3359,season
3361,position
3361,team
3362,season
3363,season
3366,season
3367,season
3370,birthplace
3371,season
3372,team
3373,season
3374,position
3374,stadium
3375,season
3376,team
3377,season
3378,season
3380,stadium
3380,birthyear
3381,team
3382,team
3382,birthyear
3383,team
3386,position
3386,team
3387,birthplace
3388,birthyear
3388,team
3389,birthyear
3390,team
3390,position
3391,city
3392,team
3395,birthplace
3396,city
3397,team
3400,position
3400,team
3401,season
3402,birthplace
3405,team
3408,position
3408,stadium
3408,manager
3409,season
3411,birthplace
3412,birthplace
3412,season
3413,season
3415,team
3415,position
3416,team
3417,season
3419,position
3419,stadium
3419,manager
3420,birthplace
3421,birthplace
3422,position
3423,season
3424,team
3426,birthyear
3426,season
3428,city
3429,position
3430,position
3431,season
3432,position
3433,team
3435,city
3436,stadium
3436,manager
3437,season
3438,birthyear
3440,season
3441,city
3443,birthyear
3443,season
3446,season
3447,season
3448,season
3449,season
3451,birthplace
3452,team
3453,city
3454,season
3455,position
3455,team
3457,birthplace
3458,city
3459,team
3460,season
3461,birthplace
3461,season
3465,city
3466,season
3467,season
3468,position
3470,birthplace
3472,city
3473,season
3474,city
3475,birthplace
3477,birthplace
3478,season
3479,team
3481,position
3481,stadium
3481,manager
3482,season
3483,city
3484,position
3484,team
3486,city
3487,team
3489,birthplace
3489,stadium
3489,manager
3490,team
3490,birthyear
3491,season
3492,team
3493,stadium
3494,birthyear
3494,season
3495,birthyear
3495,stadium
3496,manager
3496,stadium
3498,birthplace
3498,stadium
3500,city
3502,team
3503,stadium
3503,manager
3505,team
3507,stadium
3509,season
3509,birthplace
3510,city
3511,birthplace
3511,stadium
3512,birthyear
3512,season
3513,season
3514,season
3515,city
3516,birthplace
3517,city
3518,position
3518,stadium
3519,birthyear
3519,team
3520,birthyear
3520,team
3522,birthplace
3523,team
3523,birthyear
3524,season
3525,position
3525,team
3527,team
3528,team
3530,city
3531,birthyear
3531,team
3532,season
3533,position
3533,team
3534,team
3536,position
3536,team
3537,birthplace
3538,season
3539,team
3540,team
3540,birthyear
3541,birthplace
3542,city
3543,birthplace
3543,season
3544,birthyear
3544,season
3545,position
3545,team
3546,birthyear
3546,season
3547,season
3548,stadium
3548,position
3551,team
3553,position
3553,stadium
3554,season
3555,birthplace
3555,stadium
3556,team
3557,season
3559,manager
3559,birthplace
3559,stadium
3561,season
3562,team
3563,team
3564,team
3566,season
3567,birthyear
3567,season
3568,city
3569,season
3571,position
3571,team
3572,city
3573,season
3577,birthyear
3577,team
3578,birthplace
3580,team
3580,position
3581,position
3583,position
3583,team
3584,season
3585,birthplace
3585,stadium
3586,stadium
3586,manager
3586,birthplace
3587,birthplace
3589,season
3590,position
3591,city
3592,stadium
3594,stadium
3595,season
3596,season
3597,season
3597,birthplace
3598,city
3599,city
3603,city
3604,birthyear
3606,position
3606,stadium
3606,manager
3607,team
3607,position
3609,birthplace
3610,city
3611,birthplace
3612,team
3613,position
3613,stadium
3614,manager
3614,stadium
3616,team
3617,team
3618,team
3619,birthplace
3620,season
3621,birthyear
3622,birthplace
3624,season
3625,season
3626,birthplace
3627,season
3628,birthplace
3629,team
3630,birthplace
3631,season
3632,birthplace
3633,position
3635,city
3637,position
3637,team
3638,season
3640,stadium
3640,manager
3641,team
3642,season
3644,team
3645,position
3645,team
3647,birthplace
3651,season
3652,team
3653,birthyear
3653,team
3654,position
3655,position
3655,stadium
3655,manager
3656,birthyear
3656,season
3658,birthplace
3659,city
3660,team
3661,position
3661,team
3663,team
3664,city
3665,birthplace
3665,season
3667,stadium
3669,city
3670,season
3671,stadium
3671,manager
3672,season
3674,season
3676,team
3677,position
3680,position
3680,team
3681,season
3682,team
3683,team
3684,position
3684,team
3685,birthplace
3685,stadium
3686,season
3688,city
3689,team
3690,season
3690,birthplace
3691,birthyear
3691,season
3692,position
3692,stadium
3694,position
3694,team
3695,season
3696,team
3697,team
3698,birthplace
3699,team
3699,position
3700,birthyear
3700,season
3701,team
3702,season
3703,birthyear
3704,team
3706,stadium
3707,season
3709,team
3709,position
3711,season
3712,team
3713,birthyear
3717,season
3720,team
3721,position
3721,city
3722,city
3723,team
3723,position
3724,birthplace
3725,birthplace
3726,city
3727,city
3728,birthplace
3729,city
3730,city
3731,season
3731,birthyear
3732,birthplace
3732,season
3733,position
3733,team
3734,birthyear
3734,team
3735,season
3736,birthyear
3736,season
3737,season
3738,birthyear
3740,team
3742,city
3743,stadium
3745,team
3746,season
3747,stadium
3747,manager
3748,season
3749,team
3750,team
3752,season
3754,team
3755,position
3755,stadium
3756,position
3756,team
3758,season
3759,team
3760,birthplace
3761,city
3762,birthyear
3762,season
3763,season
3764,city
3766,team
3767,season
3769,team
3769,position
3771,birthyear
3772,team
3773,team
3774,position
3775,team
3778,season
3779,team
3779,position
3780,team
3781,city
3782,season
3783,birthplace
3784,season
3785,city
3786,birthplace
3787,position
3787,team
3790,birthyear
3791,birthyear
3792,team
3794,position
3794,team
3795,season
3796,season
3798,team
3799,position
3800,season
3801,birthplace
3801,season
3803,birthplace
3805,birthplace
3805,city
3806,season
3807,team
3809,birthyear
3809,season
3810,stadium
3811,birthplace
3811,city
3812,stadium
3812,birthyear
3813,city
3814,birthyear
3815,position
3816,position
3818,birthyear
3818,season
3820,birthplace
3822,team
3822,position
3823,season
3825,birthyear
3826,birthplace
3828,team
3830,birthplace
3830,season
3831,season
3832,season
3838,team
3838,birthyear
3840,birthplace
3841,team
3842,birthyear
3842,season
3843,birthplace
3844,season
3845,birthyear
3845,team
3846,birthplace
3847,team
3848,birthplace
3849,team
3850,season
3851,team
3852,position
3852,stadium
3853,team
3856,city
3858,season
3859,position
3859,team
3860,birthyear
3860,season
3861,position
3861,team
3862,season
3864,stadium
3865,team
3866,city
3866,birthplace
3867,birthyear
3867,city
3868,position
3869,season
3870,team
3871,team
3873,team
3874,team
3876,city
3877,season
3879,position
3879,stadium
3879,manager
3880,stadium
3880,manager
3882,season
3884,season
3885,season
3885,birthplace
3886,stadium
3888,birthplace
3890,birthplace
3892,team
3893,birthplace
3893,stadium
3893,manager
3894,city
3895,team
3896,city
3897,city
3899,season
3900,season
3901,season
3902,stadium
3902,manager
3903,birthplace
3907,season
3908,team
3908,birthyear
3909,season
3910,birthyear
3910,team
3911,season
3912,city
3913,team
3914,birthplace
3915,team
3917,birthplace
3918,position
3918,team
3919,season
3921,birthplace
3921,stadium
3921,manager
3923,birthplace
3923,stadium
3924,city
3925,birthyear
3926,season
3927,season
3928,season
3930,season
3931,city
3932,position
3933,season
3937,team
3939,season
3940,birthplace
3941,team
3942,birthplace
3942,city
3944,season
3945,season
3946,season
3947,season
3948,birthyear
3948,season
3951,team
3952,city
3953,season
3954,city
3956,season
3957,birthplace
3957,season
3959,birthplace
3959,stadium
3960,birthplace
3962,city
3963,position
3963,stadium
3964,birthyear
3965,team
3966,season
3968,birthyear
3968,stadium
3970,city
3971,team
3972,team
3973,city
3974,birthplace
3976,birthyear
3976,team
3977,team
3978,position
3978,team
3979,team
3980,stadium
3982,team
3984,team
3987,season
3988,position
3988,team
3989,position
3989,stadium
3991,position
3991,team
3993,season
3994,birthyear
3997,team
3998,position
3998,team
4001,birthplace
4004,birthyear
4005,season
4006,birthyear
4006,team
4007,team
4008,season
4009,position
4010,birthplace
4011,season
4012,team
4013,season
4014,team
4015,team
4016,stadium
4016,birthplace
4017,team
4019,birthplace
4019,season
4021,position
4021,team
4023,stadium
4024,season
4025,city
4026,team
4026,position
4027,season
4028,season
4033,birthyear
4033,team
4035,season
4036,birthyear
4037,season
4038,position
4039,team
4041,team
4041,position
4044,season
4046,stadium
4046,manager
4047,season
4049,city
4050,stadium
4050,manager
4051,season
4055,city
4056,season
4057,position
4057,team
4058,birthplace
4058,stadium
4058,manager
4060,season
4061,birthplace
4062,season
4063,team
4064,season
4065,position
4065,stadium
4065,manager
4066,position
4066,team
4067,birthplace
4068,team
4069,city
4070,season
4075,team
4076,birthyear
4076,season
4077,season
4078,city
4079,team
4080,season
4081,season
4082,season
4085,season
4086,birthplace
4087,city
4088,team
4089,city
4091,city
4092,birthplace
4094,team
4095,season
4096,position
4096,team
4099,position
4099,team
4100,birthyear
4101,birthyear
4101,team
4102,team
4103,season
4105,team
4107,birthyear
4108,position
4108,team
4109,team
4110,position
4110,stadium
4110,manager
4115,position
4115,team
4116,season
4116,birthplace
4117,team
4118,birthyear
4118,team
4119,season
4120,stadium
4122,city
4124,team
4126,position
4127,season
4127,birthplace
4128,birthplace
4128,season
4129,team
4131,birthyear
4131,team
4132,stadium
4132,manager
4134,stadium
4134,birthplace
4136,birthyear
4136,team
4137,season
4138,stadium
4138,manager
4139,season
4140,team
4142,team
4143,team
4143,position
4144,city
4145,team
4146,season
4147,stadium
4149,season
4150,team
4152,birthplace
4153,team
4153,position
4154,season
4155,city
4156,season
4157,city
4159,position
4159,team
4160,city
4163,stadium
4163,position
4166,season
4166,birthplace
4167,birthyear
4167,team
4168,season
4169,stadium
4169,manager
4171,position
4172,position
4172,stadium
4173,city
4174,team
4175,season
4176,birthplace
4176,season
4177,city
4178,season
4179,team
4180,team
4181,team
4182,season
4182,birthyear
4183,season
4184,team
4185,birthyear
4185,team
4186,position
4186,stadium
4187,position
4188,team
4188,position
4192,position
4192,team
4193,birthyear
4193,team
4195,season
4196,team
4197,team
4200,team
4201,stadium
4202,stadium
4203,team
4204,stadium
4204,manager
4205,position
4205,stadium
4205,manager
4206,team
4207,season
4208,season
4210,team
4211,season
4212,birthyear
4212,team
4213,position
4213,stadium
4214,birthyear
4214,season
4215,birthyear
4215,team
4216,birthplace
4217,birthplace
4218,birthyear
4218,stadium
4220,team
4221,team
4223,season
4224,team
4225,team
4226,city
4227,team
4227,birthyear
4228,stadium
4230,season
4231,city
4237,season
4238,season
4239,birthplace
4239,season
4240,season
4240,birthyear
4241,team
4242,city
4243,city
4244,team
4245,birthplace
4246,position
4247,stadium
4248,position
4248,team
4250,stadium
4252,season
4253,team
4254,position
4254,team
4255,birthplace
4255,season
4256,team
4257,city
4261,season
4261,birthplace
4262,birthplace
4263,position
4263,team
4266,position
4266,team
4267,birthplace
4268,team
4269,season
4269,birthyear
4270,city
4271,position
4272,stadium
4272,manager
4273,birthplace
4274,season
4276,team
4277,team
4279,manager
4279,stadium
4281,birthyear
4281,season
4283,birthplace
4283,season
4284,season
4285,team
4287,birthplace
4287,stadium
4288,season
4290,birthplace
4291,birthplace
4292,birthplace
4292,stadium
4292,manager
4294,birthyear
4294,season
4296,birthyear
4300,team
4301,season
4303,team
4305,position
4306,birthplace
4307,position
4307,team
4308,position
4308,stadium
4311,city
4312,season
4313,city
4315,team
4316,stadium
4317,season
4318,season
4321,position
4321,team
4322,birthyear
4322,stadium
4323,birthyear
4324,team
4326,position
4327,stadium
4327,manager
4328,stadium
4329,stadium
4330,team
4331,birthyear
4331,season
4332,team
4332,position
4333,season
4335,position
4335,stadium
4336,season
4338,position
4338,team
4339,birthyear
4339,season
4340,birthplace
4341,season
4343,position
4343,team
4344,birthyear
4344,season
4346,season
4351,team
4352,season
4352,birthyear
4354,season
4355,season
4356,birthyear
4356,team
4358,season
4359,birthyear
4359,stadium
4361,team
4362,team
4363,team
4364,position
4367,position
4368,season
4369,birthplace
4369,season
4370,birthplace
4371,birthplace
4375,position
4376,position
4378,stadium
4378,position
4380,city
4381,birthplace
4384,birthplace
4384,city
4385,team
4386,team
4387,season
4388,birthplace
4388,season
4389,team
4390,season
4391,season
4392,city
4393,birthplace
4393,season
4395,stadium
4396,birthyear
4397,season
4398,birthplace
4399,season
4401,stadium
4403,team
4404,birthplace
4404,stadium
4406,birthplace
4407,team
4409,season
4410,city
4411,team
4411,position
4412,season
4413,season
4415,season
4416,season
4417,city
4418,birthplace
4418,season
4419,position
4421,season
4422,team
4423,birthyear
4423,season
4424,position
4424,team
4426,birthyear
4426,team
4427,season
4427,birthplace
4430,season
4430,birthyear
4431,city
4432,season
4433,position
4434,birthyear
4434,season
4435,birthyear
4435,stadium
4436,city
4437,position
4437,team
4439,team
4442,birthplace
4443,position
4443,team
4444,team
4445,stadium
4445,birthyear
4446,birthplace
4449,season
4449,birthyear
4450,birthyear
4450,team
4451,season
4452,position
4452,team
4454,team
4456,position
4456,team
4457,position
4458,position
4459,season
4460,season
4462,city
4463,team
4464,team
4465,position
4465,team
4466,birthplace
4468,season
4469,position
4469,stadium
4470,birthyear
4470,season
4472,position
4472,stadium
4473,position
4473,team
4474,season
4477,city
4478,season
4479,stadium
4480,position
4480,team
4481,season
4482,team
4483,team
4484,season
4485,team
4486,team
4487,team
4488,team
4489,city
4490,birthyear
4491,city
4492,city
4493,birthyear
4493,city
4496,season
4497,team
4498,position
4499,position
4500,season
4501,birthplace
4502,stadium
4502,manager
4504,season
4505,team
4507,season
4510,birthplace
4513,team
4514,position
4514,team
4515,city
4516,season
4517,stadium
4517,manager
4518,season
4519,birthyear
4519,team
4521,team
4522,position
4522,stadium
4523,birthyear
4524,season
4525,city
4526,birthyear
4528,birthplace
4528,city
4529,season
4530,team
4532,season
4534,city
4535,team
4536,team
4537,team
4538,position
4538,team
4542,stadium
4542,position
4543,birthplace
4544,season
4545,season
4548,city
4549,birthplace
4549,season
4550,stadium
4550,manager
4551,season
4552,team
4553,stadium
4553,manager
4554,city
4555,season
4556,city
4557,season
4561,birthyear
4561,stadium
4563,position
4564,birthyear
4564,season
4565,city
4568,season
4569,team
4571,stadium
4571,manager
4572,team
4574,season
4576,city
4577,season
4578,season
4579,birthplace
4579,season
4580,position
4580,team
4581,stadium
4581,manager
4582,team
4582,position
4585,stadium
4585,manager
4587,team
4588,birthplace
4588,city
4590,birthyear
4590,stadium
4593,position
4593,team
4594,team
4595,position
4595,team
4597,season
4598,team
4600,team
4602,birthplace
4602,season
4604,birthyear
4604,season
4605,city
4606,birthyear
4606,stadium
4607,position
4607,team
4609,season
4610,city
4611,team
4612,city
4613,season
4614,season
4615,position
4615,team
4616,position
4616,team
4617,team
4618,birthplace
4620,stadium
4620,manager
4620,birthplace
4621,birthyear
4621,team
4622,birthplace
4623,city
4624,stadium
4625,team
4626,team
4626,position
4627,season
4628,season
4633,position
4634,birthplace
4635,position
4635,stadium
4635,manager
4636,birthplace
4636,season
4637,birthyear
4637,season
4638,team
4641,birthyear
4641,season
4642,team
4643,birthplace
4643,season
4644,birthyear
4644,season
4645,birthplace
4646,city
4647,city
4648,team
4649,season
4650,season
4653,birthyear
4653,stadium
4654,position
4654,stadium
4655,season
4656,team
4656,position
4657,birthyear
4657,season
4658,birthyear
4659,birthyear
4660,birthyear
4661,position
4661,team
4662,birthyear
4662,stadium
4663,stadium
4664,position
4664,stadium
4664,manager
4665,stadium
4665,manager
4667,team
4668,birthplace
4670,season
4673,team
4674,season
4675,city
4676,team
4677,team
4678,position
4678,team
4679,birthplace
4679,stadium
4680,team
4681,stadium
4681,birthyear
4683,stadium
4685,birthplace
4687,position
4688,team
4689,position
4690,city
4691,birthplace
4692,team
4699,season
4700,team
4701,birthplace
4702,position
4702,team
4703,position
4703,team
4704,team
4705,city
4706,season
4707,season
4708,team
4709,birthyear
4709,season
4711,birthyear
4711,team
4713,position
4717,position
4717,team
4718,team
4719,season
4719,birthyear
4720,season
4721,season
4724,birthyear
4724,season
4725,stadium
4725,manager
4727,season
4728,season
4730,city
4731,position
4731,team
4732,season
4733,season
4734,stadium
4734,manager
4735,birthyear
4736,manager
4736,stadium
4737,birthplace
4738,season
4740,birthyear
4741,city
4743,season
4745,birthyear
4747,position
4749,birthplace
4751,birthplace
4753,birthyear
4754,city
4756,team
4757,birthyear
4757,season
4759,team
4760,birthyear
4760,season
4761,team
4763,season
4763,birthplace
4764,team
4766,season
4768,team
4769,city
4770,team
4771,city
4772,position
4774,position
4774,team
4775,team
4776,position
4777,team
4778,birthplace
4778,stadium
4779,position
4780,birthplace
4781,team
4782,season
4783,stadium
4783,position
4784,team
4786,stadium
4786,manager
4788,stadium
4788,manager
4789,city
4790,season
4791,stadium
4791,birthplace
4792,birthplace
4795,position
4795,stadium
4795,manager
4796,birthyear
4796,season
4797,season
4798,city
4799,team
4800,birthplace
4800,season
4801,city
4802,season
4803,season
4805,birthplace
4806,manager
4806,stadium
4809,stadium
4809,manager
4809,position
4810,season
4813,stadium
4814,birthyear
4814,stadium
4816,team
4817,birthyear
4818,position
4818,team
4819,position
4820,birthplace
4821,birthplace
4822,season
4823,team
4824,birthyear
4824,season
4826,birthyear
4826,season
4827,season
4828,team
4828,position
4829,position
4829,stadium
4830,season
4831,birthplace
4831,stadium
4831,manager
4833,position
4834,season
4835,team
4835,birthyear
4836,position
4836,team
4840,city
4841,position
4841,stadium
4841,manager
4843,season
4845,team
4847,team
4848,season
4849,season
4850,season
4852,birthyear
4852,season
4854,birthyear
4857,stadium
4857,manager
4858,team
4859,city
4859,birthplace
4860,stadium
4861,birthplace
4862,birthyear
4862,season
4863,birthplace
4863,stadium
4863,manager
4864,season
4865,team
4866,season
4868,season
4869,season
4870,city
4871,position
4871,stadium
4872,birthplace
4874,city
4875,birthyear
4876,season
4876,birthyear
4877,birthplace
4879,birthyear
4880,city
4882,birthplace
4883,birthplace
4885,season
4886,team
4890,team
4891,birthplace
4892,team
4893,birthplace
4893,city
