_tid_,attribute
2218,season
2219,city
2219,manager
2220,manager
2220,stadium
2220,position
2221,city
2221,manager
2222,city
2223,team
2224,stadium
2224,manager
2225,team
2226,birthplace
2226,season
2228,season
2230,season
2231,city
2231,manager
2232,city
2232,manager
2233,birthplace
2233,season
2234,birthyear
2234,team
2236,city
2238,stadium
2238,manager
2240,team
2240,birthyear
2242,birthyear
2242,manager
2244,season
2246,birthplace
2247,city
2247,manager
2248,season
2249,city
2250,team
2251,position
2252,team
2252,birthyear
2253,city
2253,manager
2254,birthplace
2254,stadium
2254,manager
2255,birthyear
2255,season
2257,team
2258,stadium
2258,position
2258,manager
2259,season
2260,city
2260,manager
2262,season
2263,team
2264,season
2265,position
2265,team
2266,season
2267,position
2267,stadium
2267,manager
2270,manager
2270,position
2270,stadium
2272,city
2272,manager
2273,season
2274,stadium
2274,manager
2275,birthplace
2275,manager
2276,season
2278,city
2278,manager
2279,manager
2280,position
2280,stadium
2280,manager
2282,position
2282,city
2283,city
2283,manager
2284,birthyear
2284,season
2285,birthplace
2285,season
2286,team
2286,position
2287,birthyear
2288,position
2288,team
2290,birthyear
2290,manager
2291,stadium
2291,manager
2292,position
2292,stadium
2292,manager
2296,manager
2296,birthplace
2297,team
2298,position
2299,season
2302,birthyear
2302,season
2304,season
2306,birthplace
2307,season
2308,team
2309,birthplace
2312,city
2313,manager
2313,stadium
2314,position
2314,manager
2315,manager
2316,season
2318,stadium
2318,manager
2319,season
2320,birthplace
2320,stadium
2320,manager
2322,city
2323,position
2323,manager
2324,season
2325,season
2326,birthyear
2326,stadium
2326,manager
2328,season
2329,stadium
2329,manager
2330,manager
2330,stadium
2330,position
2331,season
2332,birthyear
2333,season
2334,city
2335,stadium
2335,manager
2337,season
2338,birthyear
2338,team
2339,season
2340,season
2341,city
2343,stadium
2343,manager
2344,team
2347,city
2351,birthplace
2352,season
2353,season
2354,position
2354,stadium
2354,manager
2355,birthplace
2357,birthyear
2357,season
2358,city
2359,city
2359,manager
2360,position
2360,city
2360,manager
2361,birthplace
2361,city
2362,season
2363,manager
2363,stadium
2364,city
2364,manager
2365,manager
2366,stadium
2366,manager
2367,city
2367,manager
2368,birthyear
2368,manager
2369,stadium
2369,manager
2369,birthyear
2370,birthyear
2370,season
2371,city
2371,manager
2372,birthplace
2372,season
2373,season
2377,manager
2379,team
2383,season
2384,stadium
2384,manager
2384,position
2386,stadium
2386,manager
2387,city
2387,manager
2389,stadium
2389,manager
2391,position
2391,team
2392,birthplace
2392,season
2394,season
2395,city
2396,position
2396,team
2397,birthyear
2398,stadium
2398,manager
2399,season
2400,city
2400,manager
2401,city
2403,season
2404,manager
2404,stadium
2406,season
2407,stadium
2407,manager
2408,city
2408,manager
2411,birthplace
2413,position
2413,manager
2414,season
2416,city
2416,manager
2417,season
2417,birthplace
2418,manager
2419,season
2420,season
2422,manager
2423,season
2424,manager
2425,season
2426,birthyear
2426,season
2427,season
2428,team
2432,manager
2432,city
2435,team
2436,stadium
2436,manager
2438,team
2439,position
2439,team
2440,season
2441,season
2444,team
2448,manager
2448,city
2449,birthplace
2450,city
2450,manager
2451,team
2452,birthyear
2452,season
2453,birthplace
2453,season
2454,birthplace
2456,stadium
2456,manager
2456,birthplace
2457,manager
2458,birthplace
2458,stadium
2458,manager
2459,season
2461,city
2461,manager
2462,position
2462,team
2463,manager
2463,city
2465,season
2466,team
2467,city
2468,birthplace
2468,season
2469,birthyear
2470,stadium
2470,manager
2472,season
2473,season
2474,position
2475,stadium
2475,manager
2475,position
2478,team
2479,manager
2481,birthyear
2481,season
2482,position
2482,stadium
2482,manager
2483,position
2483,team
2484,birthplace
2484,city
2488,manager
2488,stadium
2489,birthyear
2489,stadium
2489,manager
2490,team
2492,birthplace
2493,city
2494,city
2495,stadium
2495,manager
2499,birthplace
2500,manager
2500,city
2503,season
2504,city
2505,season
2507,birthplace
2507,city
2509,stadium
2509,manager
2510,team
2511,season
2512,city
2513,manager
2513,birthplace
2513,stadium
2514,team
2517,manager
2518,birthplace
2518,season
2519,city
2519,manager
2520,birthyear
2520,team
2521,city
2521,manager
2522,manager
2522,birthplace
2523,manager
2524,team
2525,birthyear
2525,team
2526,city
2527,city
2527,manager
2528,season
2531,season
2532,birthplace
2533,stadium
2533,manager
2534,team
2535,birthyear
2535,stadium
2535,manager
2538,city
2539,team
2540,birthplace
2540,season
2544,city
2545,manager
2545,stadium
2546,city
2546,manager
2547,team
2548,birthplace
2548,city
2550,birthplace
2550,season
2551,birthplace
2551,manager
2554,team
2555,birthplace
2557,manager
2557,stadium
2558,position
2558,team
2559,birthyear
2559,team
2561,birthplace
2562,manager
2563,birthplace
2565,manager
2568,city
2569,season
2571,birthyear
2572,season
2573,position
2573,stadium
2573,manager
2574,city
2576,team
2577,season
2578,stadium
2578,manager
2579,city
2581,season
2582,city
2582,position
2583,season
2585,birthplace
2585,season
2587,team
2588,birthyear
2588,stadium
2588,manager
2589,birthplace
2590,season
2591,season
2591,birthyear
2594,manager
2594,stadium
2596,position
2597,team
2599,birthplace
2601,stadium
2601,manager
2602,birthyear
2603,birthplace
2603,season
2604,stadium
2604,manager
2605,manager
2605,position
2605,stadium
2606,position
2606,manager
2607,season
2608,city
2610,season
2611,birthyear
2611,season
2612,birthyear
2613,birthplace
2614,birthyear
2616,manager
2616,stadium
2616,position
2617,position
2618,birthplace
2618,manager
2619,manager
2620,position
2621,birthplace
2621,season
2622,stadium
2622,manager
2622,position
2623,manager
2624,birthplace
2624,stadium
2624,manager
2625,manager
2626,position
2626,team
2627,birthyear
2628,birthplace
2628,city
2629,season
2629,birthyear
2630,birthyear
2630,season
2634,season
2635,birthyear
2635,season
2636,team
2637,team
2638,city
2640,manager
2640,stadium
2641,manager
2641,city
2642,season
2643,position
2645,birthyear
2645,season
2646,birthyear
2646,stadium
2646,manager
2647,manager
2648,manager
2648,stadium
2649,city
2649,manager
2649,position
2650,manager
2651,season
2652,birthplace
2652,manager
2653,manager
2654,team
2657,position
2658,season
2659,city
2660,manager
2660,stadium
2660,position
2661,birthplace
2662,season
2663,city
2663,manager
2665,position
2666,team
2667,manager
2669,birthyear
2669,season
2670,manager
2671,team
2671,position
2672,city
2673,birthplace
2673,manager
2674,city
2675,team
2676,team
2679,city
2680,birthyear
2680,season
2681,season
2682,manager
2683,stadium
2683,manager
2686,city
2686,manager
2689,season
2690,stadium
2690,manager
2691,team
2692,position
2692,manager
2693,season
2694,city
2694,manager
2696,manager
2696,stadium
2699,team
2700,stadium
2700,manager
2701,birthplace
2702,manager
2703,city
2703,manager
2704,season
2705,team
2706,season
2707,manager
2707,position
2707,stadium
2709,city
2715,manager
2716,manager
2718,manager
2719,team
2720,season
2721,position
2722,manager
2722,city
2723,season
2724,team
2725,birthyear
2726,birthplace
2727,birthyear
2730,season
2731,season
2732,season
2734,birthyear
2734,season
2735,birthplace
2735,season
2736,position
2736,manager
2737,manager
2738,season
2739,team
2742,position
2742,manager
2743,stadium
2743,manager
2744,city
2744,manager
2747,team
2748,season
2749,birthyear
2750,manager
2750,city
2752,city
2753,season
2754,stadium
2754,manager
2755,season
2758,birthyear
2758,city
2759,position
2759,stadium
2759,manager
2760,season
2762,stadium
2762,manager
2763,team
2764,birthplace
2767,birthplace
2767,manager
2768,birthplace
2769,city
2769,manager
2771,team
2772,manager
2772,stadium
2773,position
2773,city
2773,manager
2774,birthplace
2774,stadium
2774,manager
2776,manager
2777,position
2777,city
2778,stadium
2778,manager
2778,birthyear
2779,season
2783,position
2784,manager
2786,manager
2787,birthyear
2787,city
2789,season
2790,season
2791,season
2794,manager
2795,manager
2795,position
2796,city
2798,position
2798,city
2799,manager
2799,city
2800,city
2800,manager
2801,season
2802,stadium
2802,manager
2803,birthyear
2803,season
2804,birthplace
2805,season
2807,manager
2807,stadium
2810,city
2810,manager
2811,birthyear
2811,manager
2812,position
2812,manager
2814,position
2814,stadium
2814,manager
2816,season
2817,team
2817,birthyear
2818,season
2819,manager
2820,birthyear
2821,city
2821,manager
2822,season
2823,birthplace
2824,city
2824,manager
2825,season
2827,manager
2827,birthplace
2829,city
2830,season
2831,stadium
2831,manager
2832,position
2833,birthplace
2833,stadium
2833,manager
2834,season
2835,season
2837,manager
2837,stadium
2838,stadium
2838,manager
2840,season
2843,season
2844,birthplace
2844,stadium
2844,manager
2845,team
2846,stadium
2846,manager
2846,birthyear
2847,birthplace
2848,team
2849,season
2851,stadium
2851,manager
2852,birthyear
2853,city
2855,manager
2856,season
2857,stadium
2857,manager
2858,manager
2858,stadium
2859,season
2863,season
2864,birthplace
2864,stadium
2864,manager
2867,birthplace
2868,stadium
2868,manager
2869,manager
2869,stadium
2870,birthyear
2870,stadium
2870,manager
2871,birthyear
2871,season
2872,position
2873,city
2875,city
2875,manager
2879,city
2879,manager
2880,manager
2880,city
2882,stadium
2882,manager
2882,position
2883,birthplace
2884,season
2885,position
2885,manager
2886,season
2887,birthyear
2887,stadium
2887,manager
2888,birthyear
2888,season
2889,birthyear
2890,season
2891,team
2892,city
2892,manager
2893,birthyear
2894,position
2894,manager
2896,position
2896,team
2897,birthplace
2897,manager
2898,season
2898,birthyear
2899,season
2900,city
2902,city
2902,manager
2906,birthyear
2906,season
2907,city
2908,position
2909,manager
2910,birthyear
2910,team
2911,team
2912,stadium
2912,manager
2913,stadium
2913,manager
2914,city
2914,manager
2917,city
2917,manager
2918,city
2918,manager
2919,manager
2920,season
2921,birthplace
2922,birthplace
2922,city
2922,manager
2923,stadium
2923,manager
2924,birthplace
2925,birthplace
2925,season
2926,season
2927,manager
2927,stadium
2927,birthplace
2930,birthyear
2930,city
2931,birthyear
2931,manager
2932,position
2933,team
2934,position
2934,manager
2935,birthyear
2935,city
2936,season
2937,birthplace
2937,manager
2938,birthplace
2939,birthplace
2939,manager
2940,stadium
2940,manager
2942,position
2942,stadium
2942,manager
2943,season
2946,team
2947,birthplace
2947,stadium
2947,manager
2948,position
2948,manager
2950,city
2950,manager
2951,team
2952,birthplace
2952,stadium
2952,manager
2953,birthplace
2953,manager
2954,manager
2954,position
2957,manager
2960,birthplace
2960,manager
2961,birthyear
2961,manager
2962,birthplace
2962,city
2963,stadium
2963,manager
2964,manager
2965,position
2965,city
2965,manager
2966,position
2966,stadium
2966,manager
2967,manager
2968,team
2969,position
2969,stadium
2969,manager
2970,season
2970,birthyear
2972,team
2973,birthplace
2974,stadium
2974,manager
2975,birthplace
2975,manager
2976,position
2976,stadium
2976,manager
2978,manager
2978,stadium
2978,position
2979,birthyear
2983,team
2985,season
2986,season
2987,manager
2988,city
2988,manager
2989,stadium
2989,manager
2990,city
2991,season
2995,manager
2996,manager
2996,city
2997,team
2998,season
2999,birthplace
2999,season
3000,season
3001,birthplace
3001,manager
3002,stadium
3002,manager
3003,team
3003,birthyear
3004,season
3005,birthplace
3005,manager
3006,position
3006,stadium
3006,manager
3008,birthplace
3008,manager
3009,season
3010,manager
3010,stadium
3011,birthplace
3012,position
3013,city
3013,manager
3014,birthyear
3015,stadium
3015,manager
3016,season
3017,position
3018,season
3022,season
3023,season
3024,birthplace
3025,season
3026,stadium
3026,manager
3029,position
3030,city
3030,manager
3031,season
3032,season
3033,position
3033,team
3035,birthyear
3035,season
3037,team
3038,team
3038,position
3039,position
3039,team
3040,position
3041,team
3042,birthyear
3042,team
3043,position
3043,team
3045,birthyear
3045,stadium
3047,team
3047,birthyear
3048,city
3050,birthplace
3050,city
3051,birthplace
3052,position
3052,team
3053,season
3054,city
3055,manager
3055,stadium
3056,season
3057,birthplace
3058,birthplace
3058,season
3060,birthplace
3062,position
3062,city
3064,birthplace
3064,season
3065,team
3066,position
3066,team
3067,season
3069,position
3070,birthplace
3070,stadium
3071,city
3073,season
3074,season
3075,team
3076,city
3078,birthyear
3078,season
3080,birthyear
3080,team
3082,birthplace
3084,stadium
3084,manager
3085,city
3086,stadium
3087,city
3088,birthyear
3088,team
3089,city
3090,season
3095,city
3096,birthplace
3097,team
3097,birthyear
3098,season
3099,position
3100,season
3101,birthyear
3101,season
3102,season
3104,birthplace
3104,stadium
3104,manager
3105,birthyear
3107,team
3108,stadium
3109,season
3110,birthyear
3110,team
3112,birthyear
3112,season
3113,team
3114,birthyear
3114,season
3115,team
3116,team
3116,position
3117,team
3118,season
3119,team
3120,birthyear
3120,season
3122,position
3123,season
3125,team
3126,city
3129,position
3130,team
3131,birthyear
3131,team
3132,manager
3132,stadium
3133,birthplace
3133,season
3134,birthyear
3135,birthplace
3135,city
3136,position
3137,birthplace
3137,season
3138,birthplace
3140,position
3141,manager
3141,birthplace
3141,stadium
3143,birthplace
3143,stadium
3143,manager
3144,season
3145,team
3146,stadium
3147,birthyear
3148,team
3148,position
3149,season
3149,birthyear
3150,position
3152,city
3153,city
3154,birthplace
3155,birthyear
3155,team
3157,birthyear
3159,city
3160,birthyear
3161,position
3161,team
3164,team
3165,season
3166,city
3167,birthyear
3167,stadium
3168,team
3170,season
3171,team
3172,city
3174,season
3175,birthplace
3175,city
3177,team
3178,stadium
3178,manager
3179,season
3180,season
3181,position
3182,birthyear
3185,birthyear
3185,team
3186,team
3187,city
3188,team
3188,birthyear
3189,city
3190,city
3191,season
3194,team
3195,position
3195,team
3196,season
3197,team
3198,team
3199,season
3201,season
3202,city
3203,city
3204,team
3205,birthyear
3205,season
3206,city
3210,season
3211,team
3212,season
3214,season
3215,birthyear
3215,season
3216,city
3217,stadium
3218,team
3219,birthplace
3219,city
3220,city
3225,season
3227,position
3227,team
3228,position
3228,team
3229,stadium
3230,team
3231,birthplace
3232,season
3233,season
3234,stadium
3236,city
3238,birthyear
3238,season
3239,position
3239,team
3241,birthplace
3241,season
3242,position
3242,city
3243,city
3243,position
3245,birthyear
3246,position
3248,position
3248,city
3250,season
3251,team
3252,position
3253,team
3255,team
3257,city
3258,team
3259,city
3260,stadium
3262,position
3262,team
3263,birthplace
3264,season
3265,stadium
3265,manager
3266,city
3267,birthyear
3267,season
3268,season
3270,season
3271,team
3272,birthplace
3273,city
3275,birthyear
3275,team
3276,birthplace
3277,birthplace
3278,team
3280,position
3281,position
3282,team
3282,position
3283,team
3284,birthyear
3284,team
3285,team
3286,team
3287,birthplace
3287,stadium
3287,manager
3288,team
3289,team
3291,birthplace
3292,position
3292,stadium
3292,manager
3294,season
3295,birthplace
3297,position
3297,team
3298,birthyear
3298,team
3300,city
3301,stadium
3301,manager
3302,team
3303,season
3305,city
3306,season
3307,position
3308,position
3310,season
3311,birthplace
3312,team
3313,team
3314,team
3315,city
3315,birthplace
3316,city
3317,season
3319,city
3320,birthyear
3320,team
3321,position
3322,team
3324,season
3325,birthplace
3326,city
3328,season
3329,season
3333,manager
3333,stadium
3334,position
3335,season
3340,season
3342,position
3344,birthyear
3345,season
3346,season
3347,position
3347,team
3348,birthyear
3349,birthplace
3351,team
3352,team
3353,position
3353,team
3354,season
3355,season
3357,birthyear
3357,season
3359,birthyear
3359,season
3361,team
3361,position
3362,season
3363,season
3366,season
3367,season
3370,birthplace
3370,city
3371,season
3372,team
3373,season
3374,stadium
3374,position
3375,season
3376,team
3377,season
3378,season
3380,birthyear
3380,stadium
3381,team
3382,birthyear
3382,team
3383,team
3386,position
3386,team
3387,city
3387,birthplace
3388,birthyear
3388,team
3389,birthyear
3389,city
3390,position
3390,team
3391,city
3392,team
3394,city
3395,city
3395,birthplace
3396,city
3397,team
3399,city
3400,birthyear
3400,team
3401,season
3402,birthplace
3405,team
3408,manager
3408,position
3408,stadium
3409,season
3411,birthplace
3412,birthyear
3412,season
3413,season
3415,position
3415,team
3416,team
3417,season
3419,position
3419,stadium
3419,manager
3420,position
3421,birthplace
3422,position
3423,season
3424,team
3426,birthyear
3426,season
3428,city
3429,position
3430,position
3431,season
3432,position
3433,team
3435,city
3436,manager
3436,stadium
3437,season
3438,birthyear
3440,season
3441,city
3443,birthyear
3443,season
3446,season
3447,season
3448,season
3449,season
3451,birthplace
3452,team
3453,city
3454,season
3455,position
3455,team
3457,birthplace
3458,city
3459,team
3460,season
3461,birthplace
3461,season
3465,city
3466,season
3467,season
3468,position
3470,birthplace
3472,city
3473,season
3474,city
3475,birthplace
3477,birthplace
3478,season
3479,team
3481,manager
3481,position
3481,stadium
3482,season
3483,city
3484,position
3484,team
3486,city
3487,team
3489,manager
3489,birthplace
3489,stadium
3490,team
3490,birthyear
3491,season
3492,team
3493,stadium
3494,birthyear
3494,season
3495,birthyear
3495,stadium
3496,stadium
3496,manager
3498,birthplace
3498,stadium
3500,city
3502,team
3503,stadium
3503,manager
3505,team
3507,stadium
3509,birthplace
3509,season
3510,city
3511,position
3511,stadium
3512,season
3512,birthyear
3513,season
3514,season
3515,city
3516,birthplace
3517,city
3518,position
3518,stadium
3519,team
3520,birthyear
3520,team
3522,birthplace
3523,birthyear
3523,team
3524,season
3525,position
3525,team
3527,team
3528,team
3530,city
3531,birthyear
3531,team
3532,season
3533,team
3533,position
3534,team
3536,position
3536,team
3537,birthplace
3538,season
3539,team
3540,team
3541,birthplace
3542,city
3543,birthplace
3543,season
3544,birthyear
3544,season
3545,birthyear
3545,team
3546,season
3546,birthyear
3547,season
3548,position
3548,stadium
3551,team
3552,city
3553,birthyear
3553,stadium
3554,season
3555,position
3555,stadium
3556,team
3557,season
3559,birthplace
3559,stadium
3559,manager
3561,season
3562,team
3563,team
3564,team
3566,season
3567,birthyear
3567,season
3568,city
3569,season
3571,position
3571,team
3572,city
3573,season
3577,team
3578,birthplace
3580,position
3580,team
3581,position
3583,birthyear
3583,team
3584,season
3585,birthplace
3585,stadium
3586,birthplace
3586,stadium
3586,manager
3587,birthplace
3588,city
3589,season
3590,position
3591,city
3592,stadium
3594,stadium
3595,season
3596,season
3597,birthplace
3597,season
3598,city
3599,city
3603,city
3604,birthyear
3606,position
3606,stadium
3606,manager
3607,team
3607,birthyear
3609,birthplace
3609,city
3610,city
3611,birthplace
3612,team
3613,birthyear
3613,stadium
3614,stadium
3614,manager
3616,team
3617,team
3618,team
3619,birthplace
3620,season
3621,birthyear
3622,birthplace
3624,season
3625,season
3626,birthplace
3627,season
3628,birthplace
3628,city
3629,team
3630,birthplace
3631,season
3632,birthplace
3633,position
3635,city
3637,position
3637,team
3638,season
3639,city
3640,stadium
3640,manager
3641,team
3642,season
3644,team
3645,position
3645,team
3647,birthplace
3649,city
3651,season
3652,team
3653,birthyear
3653,team
3654,position
3655,manager
3655,stadium
3655,position
3656,birthyear
3656,season
3658,position
3659,city
3660,team
3661,position
3661,team
3663,team
3664,city
3665,season
3665,birthplace
3667,stadium
3668,city
3669,city
3670,season
3671,stadium
3671,manager
3672,season
3674,season
3676,team
3677,position
3680,position
3680,team
3681,season
3682,team
3683,team
3684,position
3684,team
3685,birthplace
3685,stadium
3686,season
3688,city
3689,team
3690,birthplace
3690,season
3691,season
3691,birthyear
3692,position
3692,stadium
3694,position
3694,team
3695,season
3696,team
3697,team
3698,birthplace
3699,position
3699,team
3700,season
3700,birthyear
3701,team
3702,season
3703,birthyear
3704,team
3706,stadium
3707,birthyear
3707,city
3709,birthyear
3709,team
3711,season
3712,team
3713,birthyear
3715,city
3717,season
3720,team
3721,position
3721,city
3722,city
3723,position
3723,team
3724,birthplace
3724,city
3725,birthplace
3726,city
3727,city
3728,birthplace
3729,city
3730,city
3731,birthyear
3731,season
3732,birthplace
3732,season
3733,position
3733,team
3734,birthyear
3734,team
3735,season
3736,birthyear
3736,season
3737,season
3738,birthyear
3740,team
3742,city
3743,stadium
3745,team
3746,season
3747,stadium
3747,manager
3748,season
3749,team
3750,team
3752,season
3753,city
3754,team
3755,position
3755,stadium
3756,position
3756,team
3758,season
3759,team
3760,city
3760,birthplace
3761,city
3762,birthyear
3762,season
3763,season
3764,city
3765,city
3766,team
3767,season
3769,birthyear
3769,team
3771,birthyear
3772,team
3773,team
3774,position
3775,team
3778,season
3779,position
3779,team
3780,team
3781,city
3782,season
3783,birthplace
3784,season
3785,city
3786,birthplace
3787,position
3787,team
3790,birthyear
3790,city
3791,birthyear
3792,team
3794,position
3794,team
3795,season
3796,season
3798,team
3799,position
3800,season
3801,birthplace
3801,season
3803,birthplace
3805,birthplace
3805,city
3806,season
3807,team
3809,birthyear
3809,season
3810,stadium
3811,city
3811,birthplace
3812,birthyear
3812,stadium
3813,city
3814,birthyear
3815,position
3816,position
3818,birthyear
3818,season
3820,birthplace
3820,city
3822,team
3822,position
3823,season
3824,city
3825,birthyear
3825,city
3826,birthplace
3828,team
3830,birthplace
3830,season
3831,season
3832,season
3838,team
3838,birthyear
3840,birthplace
3840,city
3841,team
3842,birthyear
3842,season
3843,birthplace
3844,season
3845,birthyear
3845,team
3846,birthplace
3847,team
3848,position
3849,team
3850,season
3851,team
3852,position
3852,stadium
3853,team
3854,city
3856,city
3857,city
3858,season
3859,team
3859,position
3860,birthyear
3860,season
3861,position
3861,team
3862,season
3864,stadium
3865,team
3866,birthplace
3866,city
3867,city
3868,position
3868,city
3869,season
3870,team
3871,team
3873,team
3874,team
3876,city
3877,season
3879,position
3879,stadium
3879,manager
3880,stadium
3880,manager
3882,season
3884,season
3885,birthplace
3885,season
3886,stadium
3888,birthplace
3890,birthplace
3892,team
3893,birthplace
3893,stadium
3893,manager
3894,city
3895,team
3896,city
3897,city
3899,season
3900,season
3901,season
3902,stadium
3902,manager
3903,birthplace
3907,position
3907,city
3908,team
3908,birthyear
3909,season
3910,team
3911,season
3912,city
3913,team
3914,birthplace
3915,team
3917,birthplace
3918,birthyear
3918,team
3919,season
3921,stadium
3921,manager
3921,birthplace
3923,position
3923,stadium
3924,city
3925,birthyear
3926,season
3927,season
3928,season
3930,season
3931,city
3932,city
3932,position
3933,season
3937,team
3939,season
3940,birthplace
3941,team
3942,birthplace
3942,city
3944,season
3945,season
3946,season
3947,season
3948,season
3948,birthyear
3951,team
3952,city
3953,season
3954,city
3956,season
3957,birthplace
3957,season
3959,birthplace
3959,stadium
3960,birthplace
3962,city
3963,stadium
3963,position
3964,birthyear
3965,team
3966,season
3968,birthyear
3968,stadium
3970,city
3971,team
3972,team
3973,city
3974,birthplace
3976,team
3977,team
3978,position
3978,team
3979,team
3980,stadium
3982,team
3984,team
3987,season
3988,position
3988,team
3989,stadium
3989,position
3991,position
3991,team
3993,season
3994,birthyear
3997,team
3998,position
3998,team
4001,birthplace
4004,city
4004,birthyear
4005,season
4006,team
4006,birthyear
4007,team
4008,season
4009,position
4009,city
4010,birthplace
4011,season
4012,team
4013,season
4014,team
4015,team
4016,stadium
4016,birthplace
4017,team
4019,birthplace
4019,season
4021,position
4021,team
4023,stadium
4024,season
4025,city
4026,position
4026,team
4027,season
4028,season
4033,team
4035,season
4036,birthyear
4037,season
4038,position
4039,team
4041,position
4041,team
4043,city
4044,season
4046,stadium
4046,manager
4047,season
4049,city
4050,stadium
4050,manager
4051,season
4055,city
4056,season
4057,birthyear
4057,team
4058,birthplace
4058,stadium
4058,manager
4060,season
4061,birthplace
4062,season
4063,team
4064,season
4065,position
4065,stadium
4065,manager
4066,position
4066,team
4067,birthplace
4067,city
4068,team
4069,city
4070,season
4075,team
4076,birthyear
4076,season
4077,season
4078,city
4079,team
4080,season
4081,season
4082,season
4084,city
4085,season
4086,birthplace
4087,city
4088,team
4089,city
4091,city
4092,birthplace
4094,team
4095,season
4096,position
4096,team
4098,city
4099,team
4099,position
4100,birthyear
4101,birthyear
4101,team
4102,team
4103,season
4105,team
4106,city
4107,birthyear
4108,position
4108,team
4109,team
4110,manager
4110,stadium
4110,position
4114,city
4115,position
4115,team
4116,birthplace
4116,season
4117,team
4118,birthyear
4118,team
4119,season
4120,stadium
4122,city
4124,team
4126,position
4127,birthplace
4127,season
4128,birthplace
4128,season
4129,team
4131,birthyear
4131,team
4132,stadium
4132,manager
4134,stadium
4134,position
4136,birthyear
4136,team
4137,season
4138,stadium
4138,manager
4139,season
4140,team
4142,team
4143,position
4143,team
4144,city
4145,team
4146,season
4147,stadium
4149,season
4150,team
4152,birthplace
4153,position
4153,team
4154,season
4155,city
4156,season
4157,city
4159,team
4159,position
4160,city
4162,city
4163,position
4163,stadium
4166,birthyear
4166,season
4167,team
4168,season
4169,stadium
4169,manager
4171,position
4172,position
4172,stadium
4173,city
4174,team
4175,season
4176,birthplace
4176,season
4177,city
4178,season
4179,team
4180,team
4181,team
4182,birthyear
4182,season
4183,season
4184,team
4185,team
4186,birthyear
4186,stadium
4187,position
4188,position
4188,team
4189,city
4192,team
4192,birthyear
4193,birthyear
4193,team
4195,position
4195,city
4196,team
4197,team
4200,team
4201,stadium
4202,stadium
4203,team
4204,manager
4204,stadium
4205,position
4205,stadium
4205,manager
4206,team
4207,season
4208,season
4210,team
4211,season
4212,team
4213,position
4213,stadium
4214,season
4214,birthyear
4215,birthyear
4215,team
4216,birthplace
4217,birthplace
4218,birthyear
4218,stadium
4220,team
4221,team
4223,season
4224,team
4225,team
4226,city
4227,birthyear
4227,team
4228,stadium
4230,season
4231,city
4237,season
4238,season
4239,birthplace
4239,season
4240,season
4240,birthyear
4241,team
4242,city
4243,city
4244,team
4245,birthplace
4246,position
4247,stadium
4248,position
4248,team
4250,stadium
4252,season
4253,team
4254,team
4255,birthplace
4255,season
4256,team
4257,city
4261,birthplace
4261,season
4262,birthplace
4263,position
4263,team
4266,team
4266,position
4267,birthplace
4267,city
4268,team
4269,birthyear
4269,season
4270,city
4271,position
4272,stadium
4272,manager
4273,birthplace
4274,season
4276,team
4277,team
4279,stadium
4279,manager
4281,birthyear
4281,season
4283,birthplace
4283,season
4284,season
4285,team
4287,birthplace
4287,stadium
4288,season
4290,position
4291,birthplace
4292,birthplace
4292,stadium
4292,manager
4294,birthyear
4294,season
4296,birthyear
4300,team
4301,season
4303,team
4305,position
4306,birthplace
4307,position
4307,team
4308,birthyear
4308,stadium
4310,city
4311,city
4312,season
4313,city
4315,team
4316,stadium
4317,season
4318,season
4321,position
4321,team
4322,birthyear
4322,stadium
4323,birthyear
4324,team
4326,position
4326,city
4327,stadium
4327,manager
4328,stadium
4329,stadium
4330,team
4331,season
4331,birthyear
4332,position
4332,team
4333,season
4335,position
4335,stadium
4336,season
4338,team
4339,birthyear
4339,season
4340,birthplace
4341,season
4343,team
4343,position
4344,birthyear
4344,season
4346,season
4351,team
4352,birthyear
4352,season
4354,season
4355,season
4356,birthyear
4356,team
4358,season
4359,birthyear
4359,stadium
4361,team
4362,team
4363,team
4364,position
4367,position
4368,season
4369,birthplace
4369,season
4370,city
4370,birthplace
4371,birthplace
4375,position
4376,position
4378,birthyear
4378,stadium
4380,city
4381,birthplace
4384,birthplace
4384,city
4385,team
4386,team
4387,season
4388,birthplace
4388,season
4389,team
4390,season
4391,season
4392,city
4393,birthplace
4393,season
4395,stadium
4396,birthyear
4397,season
4398,birthplace
4399,season
4401,stadium
4403,team
4404,birthplace
4404,stadium
4405,city
4406,birthplace
4406,city
4407,team
4409,season
4410,city
4411,team
4411,position
4412,season
4413,season
4415,season
4416,season
4417,city
4418,birthplace
4418,season
4419,position
4421,season
4422,team
4423,season
4423,birthyear
4424,position
4424,team
4426,birthyear
4426,team
4427,birthplace
4427,season
4430,birthyear
4430,season
4431,city
4432,season
4433,position
4434,season
4434,birthyear
4435,birthyear
4435,stadium
4436,city
4437,position
4437,team
4439,team
4442,birthplace
4443,position
4443,team
4444,team
4445,stadium
4445,birthyear
4446,birthplace
4447,city
4449,birthyear
4449,season
4450,birthyear
4450,team
4451,season
4452,position
4452,team
4453,city
4454,team
4456,team
4456,position
4457,position
4458,position
4459,season
4460,birthyear
4460,city
4462,city
4463,team
4464,team
4465,position
4465,team
4466,birthplace
4468,season
4469,position
4469,stadium
4470,birthyear
4470,season
4471,city
4472,position
4472,stadium
4473,position
4473,team
4474,season
4477,city
4478,season
4479,stadium
4480,position
4480,team
4481,season
4482,team
